album_id,artist_id
1453,2259
1457,2260
1457,2261
1459,2262
1459,2263
1460,2264
1462,2265
1463,2266
1463,2267
1463,2268
1463,2269
1463,2270
1463,2271
1463,2272
1463,2273
1463,2274
1463,2275
1464,2276
1465,2277
1465,2278
1466,2279
1467,2280
1467,2281
1467,2282
1468,2283
1468,2284
1470,2285
1470,2286
1471,2287
1471,2288
1473,2289
1475,2290
1476,2291
1476,2292
1476,2293
1476,2294
1476,2295
1477,2296
1477,2297
1477,2298
1478,2299
1480,2300
1482,2301
1482,2302
1483,2303
1484,2304
1485,2305
1485,2306
1487,2307
1488,2308
1489,2309
1489,2310
1489,2311
1490,2312
1490,2313
1494,2314
1495,2315
1497,2316
1497,2317
1498,2318
1499,2319
1499,2320
1499,2321
1499,2322
1500,2323
1500,2324
1500,2325
1500,2326
1501,2327
1501,2328
1502,2329
1502,2330
1503,2331
1503,2332
1503,2333
1504,2334
1506,2335
1508,2336
1509,2337
1509,2338
1511,2339
1511,2340
1511,2341
1512,2342
1512,2343
1512,2344
1512,2345
1513,2346
1515,2347
1516,2348
1517,2349
1517,2350
1517,2351
1518,2352
1518,2353
1519,2354
1519,2355
1519,2356
1520,2357
1520,2358
1520,2359
1520,2360
1520,2361
1520,2362
1520,2363
1523,2364
1523,2365
1525,2366
1527,2367
1527,2368
1527,2369
1527,2370
1527,2371
1528,2372
1528,2373
1530,2374
1530,2375
1530,2376
1530,2377
1530,2378
1530,2379
1530,2380
1530,2381
1530,2382
1530,2383
1530,2384
1530,2385
1530,2386
1530,2387
1530,2388
1531,2389
1531,2390
1531,2391
1531,2392
1531,2393
1531,2394
1531,2395
1531,2396
1531,2397
1531,2398
1531,2399
1532,2400
1532,2401
1532,2402
1532,2403
1532,2404
1532,2405
1532,2406
1532,2407
1532,2408
1532,2409
1533,2410
1533,2411
1533,2412
1533,2413
1533,2420
1534,2414
1534,2415
1534,2416
1534,2417
1534,2418
1534,2419
1536,2421
1536,2422
1536,2423
1541,2424
1541,2425
1541,2426
1541,2427
1541,2428
1543,2429
1544,2430
1544,2431
1546,2432
1548,2433
1548,2434
1548,3314
1548,3315
1551,2435
1552,2436
1552,2437
1552,2438
1554,2439
1555,2440
1556,2441
498,2442
1401,2443
1563,2444
1563,2445
1563,2446
1563,2447
1563,2448
1563,2449
1563,2450
1563,2451
1563,2452
1563,2453
1563,2454
1563,2455
1563,2456
1563,2457
1563,2458
1563,2459
1564,2460
1564,2461
1564,2462
1564,2463
1565,2464
1565,2465
1566,2466
1566,2467
1566,2468
1566,2469
1566,2470
1569,2471
1569,2472
1571,2473
1571,2474
1571,2475
1571,2476
1571,2477
1571,2478
1571,2479
1575,2480
1575,2481
1576,2482
1576,2483
1577,2484
1578,2485
1579,2486
1580,2487
1580,2488
1580,2489
1580,2490
1580,2491
1583,2492
1584,2493
1585,2494
1585,2495
1585,2496
1588,2497
1589,2498
1591,2499
1591,2500
1591,2501
1591,2502
1592,2503
1592,2504
1592,2505
1592,2506
1592,2507
1592,2508
1592,2509
1592,2510
1592,2511
1592,2512
1593,2513
1593,2514
1593,2515
1593,2516
1593,2517
1593,2518
1593,2519
1593,2520
1594,2521
1595,2522
1595,2523
1595,2524
1595,2525
1595,2526
1598,2527
1600,2528
1600,2529
1600,2530
1600,2531
1600,2532
1600,2533
1601,2534
1601,2535
1601,2536
1606,2537
1607,2538
1608,2539
1610,2540
1611,2541
1612,2542
1612,2543
1612,2544
1613,2545
1613,2546
1617,2547
1617,2548
1617,2549
1620,2550
1621,2551
1621,2552
1621,2553
1621,2554
1621,2555
1621,2556
1621,2557
1621,2558
1621,2559
1621,2560
1621,2561
1621,2562
1621,2563
1622,2564
1623,2565
1624,2566
1624,2567
1624,2568
1627,2569
1627,2570
1627,2571
1632,2572
1634,2573
1634,2574
1636,2575
1637,2576
1638,2577
1639,2578
1641,2579
1645,2580
1646,2581
1646,2582
1648,2583
1648,2584
1649,2585
1649,2586
1649,2587
1650,2588
1650,2589
1650,2590
1650,2591
1650,2592
1652,2593
1654,2594
1656,2595
1657,2596
1658,2597
1659,2598
1662,2599
1662,2600
1663,2601
1663,2602
1664,2603
1666,2604
1667,2605
1667,2606
1670,2607
1671,2608
1671,2609
1671,2610
1671,2611
1671,2612
1672,2613
1672,2614
1672,2615
1672,2616
1672,2617
1672,2618
1672,2619
1672,2620
1672,2621
1673,2622
1673,2623
1674,2624
1674,2625
1674,2626
1674,2627
1674,2628
1675,2629
1675,2630
1675,2631
1675,2632
1675,2633
1676,2634
1677,2635
1679,2636
1680,2637
1681,2638
1682,2639
1682,2640
1685,2641
1685,2642
1685,2643
1686,2644
1686,2645
1686,2646
1686,2647
1686,2648
1686,2649
1686,2650
1686,2651
1687,2652
1687,2653
1687,2654
1688,2655
1689,2656
1689,2657
1689,2658
1689,2659
1690,2660
1690,2661
1691,2662
1692,2663
1693,2664
1694,2665
1695,2666
1695,2667
1696,2668
1697,2669
1700,2670
1700,2671
1700,2672
1701,2673
1703,2674
1705,2675
1705,2676
1706,2677
1706,2678
1706,2679
1710,2680
1712,2681
1712,2682
1712,2683
1713,2684
1713,2685
1713,2686
1714,2687
1714,2688
1714,2689
1714,2690
1714,2691
1714,2692
1714,2693
1715,2694
1715,2695
1715,2696
1716,2697
1718,2698
1719,2699
1721,2700
1721,2701
1721,2702
1721,2703
1721,2704
1721,2705
1722,2706
1722,2707
1722,2708
1722,2709
1722,2710
1722,2711
1722,2712
1722,2713
1722,2714
1722,2715
1722,2716
1723,2717
1723,2718
1723,2719
1723,2720
1723,2721
1724,2722
1724,2723
1724,2724
1724,2725
1725,2726
1725,2727
1725,2728
1725,2729
1726,2730
1726,2731
1727,2732
1727,2733
1727,2734
1727,2735
1727,2736
1727,2737
1731,2738
1732,2739
1733,2740
1733,2741
1734,2742
1734,2743
1734,2744
1734,2745
1734,2746
1734,2747
1734,2748
1734,2749
1735,2750
1735,2751
1735,2752
1735,2753
1735,2754
1735,2755
1735,2756
1735,2757
1735,2758
1736,2759
1736,2760
1736,2761
1736,2762
1736,2763
1736,2764
1736,2765
1739,2766
1739,2767
1739,2768
1739,2769
1739,2770
1739,2771
1744,2772
1747,2773
1747,2774
1747,2775
1747,2776
1748,2777
1750,2778
1750,2779
1750,2780
1750,2781
1750,2782
1751,2783
1752,2784
1752,2785
1753,2786
1753,2787
1753,2788
1753,2789
1753,2790
1753,2791
1753,2792
1753,2793
1753,2794
1754,2795
1758,2796
1758,2797
1758,2798
1758,2799
1758,2800
1758,2801
1759,2802
1759,2803
1759,2804
1760,2805
1760,2806
1760,2807
1761,2808
1763,2809
1764,2810
1764,2811
1764,2812
1766,2813
1766,2814
1767,2815
1767,2816
1767,2817
1767,2818
1768,2819
1768,2820
1435,2821
1435,2822
1769,2823
1775,2827
1776,2828
1777,2829
1778,2830
1778,2831
1778,2832
1778,2833
1781,2834
1781,2835
1781,2836
1781,2837
1781,2838
1781,2839
1782,2840
1782,2841
1782,2842
1782,2843
1782,2844
1782,2845
1782,2846
1805,2847
1807,2848
1807,2849
1807,2850
1809,2851
1809,2852
1811,2853
1818,2855
1821,2856
1822,2857
1822,2858
1822,2859
1822,2860
1822,2861
1822,2862
1822,2863
1822,2864
1822,2865
1822,2866
1822,2867
1822,2868
1823,2869
1823,2870
1825,2871
1826,2872
1827,2873
1827,2874
1827,2875
1827,2876
1827,2877
1827,2878
1827,2879
1827,2880
1827,2881
1827,2882
1827,2883
1827,2884
1827,2885
1827,2886
1828,2887
1828,2888
1828,2889
1828,2890
1828,2891
1828,2892
1828,2893
1829,2894
1830,2895
1830,2896
1831,2897
1835,2898
1835,2899
1837,2900
1839,2901
1839,2902
1839,2903
1839,2904
1839,2905
1839,2906
1839,2907
1839,2908
1840,2909
1844,2910
1844,2911
1847,2912
1848,2913
1850,2914
1850,2915
1850,2916
1851,2917
1853,2918
1853,2919
1853,2920
1853,2921
1854,2922
1854,2923
1855,2924
1856,2925
1856,2926
1856,2927
1856,2928
1856,2929
1856,2930
1857,2931
1857,2932
1857,2933
1857,2934
1857,2935
1858,2944
1858,2945
1859,2946
1859,2947
1859,2948
1859,2949
1859,2950
1859,2951
1859,2952
1859,2953
1859,2954
1859,2955
1859,2956
1859,2957
1859,2958
1859,2959
1860,2960
1860,2961
1860,2962
1860,2963
1860,2964
1860,2965
1860,2966
1860,2967
1860,2968
1860,2969
1861,2970
1861,2971
1861,2972
1861,2973
1864,2974
1864,2975
1868,2976
1869,2977
1869,2978
1869,2979
1869,2980
1869,2981
1872,2982
1873,2983
1874,2984
1875,2985
1876,2986
1876,2987
1876,2988
1876,2989
1877,2990
1878,2991
1879,2992
1880,2993
1880,2994
1881,2995
1881,2996
1881,2997
1881,2998
1882,2999
1882,3000
1882,3001
1882,3002
1885,3003
1885,3004
1885,3005
1886,3006
1886,3007
1886,3008
1886,3009
1887,3010
1887,3011
1887,3012
1890,3013
1891,3014
1891,3015
1891,3016
1892,3017
1892,3018
1892,3019
1892,3020
1893,3021
1893,3022
1893,3023
1894,3024
1895,3025
1895,3026
1895,3027
1895,3028
1895,3029
1895,3030
1896,3031
1897,3032
1898,3033
1901,3034
1901,3035
1901,3036
1901,3037
1902,3038
1902,3039
1902,3040
1902,3041
1902,3042
1902,3043
1902,3044
1902,3045
1902,3046
1902,3047
1902,3048
1903,3049
1903,3050
1903,3051
1903,3052
1903,3053
1903,3054
1903,3055
1906,3056
1907,3057
1908,3058
1910,3059
1911,3060
1912,3061
1912,3062
1912,3063
1912,3064
1913,3065
1913,3066
1913,3067
1913,3068
1913,3069
1913,3070
1913,3071
1913,3072
1913,3073
1915,3074
1915,3075
1915,3076
1921,3077
1921,3078
1921,3079
1924,3080
1924,3081
1924,3082
1925,3083
1925,3084
1926,3091
1926,3092
1926,3093
1926,3094
1926,3095
1927,3096
1927,3097
1927,3098
1927,3099
1927,3100
1928,3101
1928,3102
1928,3103
1928,3104
1928,3105
1929,3106
1929,8188
1929,8189
1930,3107
1931,3108
1934,3109
1934,3110
1934,3111
1935,3112
1936,3113
1936,3114
1936,3115
1936,3116
1936,3117
1936,3118
1937,3119
1937,3120
1937,3121
1937,3122
1937,3123
1937,3124
1937,3125
1937,3126
1937,3127
1937,3128
1937,3129
1937,3130
1978,3131
1978,3132
1978,3133
1984,3134
1984,3135
1984,3136
1986,3137
1986,3138
1988,3139
1988,3140
1991,3141
1991,3142
1993,3143
1994,3144
1994,3145
1994,3146
1994,3147
1994,3148
1994,3149
1994,3150
1996,3151
1996,3152
1996,3153
1997,3154
1997,3155
1997,3156
1999,3157
1999,3158
1999,3159
1999,3160
1999,3161
1999,3162
2000,3163
2001,3164
2001,3165
2001,3166
2002,3167
2002,3168
2002,3169
2002,3170
2002,3171
2002,3172
2002,3173
2002,3174
2002,3175
2003,3176
2004,3177
2004,3178
2004,3179
2004,3180
2004,3181
2004,3182
2005,3183
2005,3184
2005,3185
2005,3186
2005,3187
2005,3188
2005,3189
2005,3190
2009,3191
2009,3192
2013,3193
2013,3194
2014,3195
2014,3196
2015,3197
2015,3198
2015,3199
2016,3200
2016,3201
2016,3202
2016,3203
2016,3204
2016,3205
2016,3206
2016,3207
2018,3208
2018,3209
2018,3210
2020,3211
2021,3212
2022,3213
2023,3214
2023,3215
2023,3216
2024,3217
2024,3218
2024,3219
2024,3220
2024,3221
2025,3222
2025,3223
2025,3224
2025,3225
2025,3226
2025,3227
2025,3228
2026,3229
2028,3230
2029,3231
2029,3232
2030,3233
2030,3234
2033,3235
2033,3236
2034,3237
2036,3238
2036,3239
2036,3240
2037,3241
2038,3242
2039,3243
1802,3244
1802,3245
2041,3246
2046,3247
2047,3248
2048,3249
2049,3250
2050,3251
2050,3252
2052,3253
2052,3254
2057,3255
2058,3256
2058,3257
2059,3258
2061,3259
2062,3260
2064,3261
2066,3262
2067,3263
2067,3264
2068,3265
2069,3266
2071,3267
2071,3268
2072,3269
2075,3270
2077,3271
2079,3272
2079,3273
2079,3274
2079,3275
2079,3276
2079,3277
2081,3278
2081,3279
2082,3280
2082,3281
2083,3282
2083,3283
2083,3284
2083,3285
2083,3286
2089,3287
2090,3288
2090,3289
2091,3290
2091,3291
2091,3292
2091,3293
2093,3294
2093,3295
2093,3296
2096,3297
2096,3298
2096,3299
2096,3300
2096,3301
2096,3302
2096,3303
2096,3304
2096,3305
2096,3306
2097,3307
2097,3308
2097,3309
2097,3310
2097,3311
2097,3312
2097,3313
2100,3316
2101,3317
2102,3318
2103,3319
2103,3320
2103,3321
2104,3322
2106,3323
2107,3324
2107,3325
2108,3326
2108,3327
2108,3328
2108,3329
2109,3330
2109,3331
2109,3332
2109,3333
2109,3334
2109,3335
2110,3336
2110,3337
2111,3338
2111,3339
2111,3340
2111,3341
2111,3342
2111,3343
2111,3344
2111,3345
2111,3346
2111,3347
2112,3348
2112,3349
2112,3350
2112,3351
2112,3352
2113,3353
2113,3354
2113,3355
2113,3356
2113,3357
2117,3358
2119,3359
2122,3360
2122,3361
2123,3362
2123,3363
2124,3364
2125,3365
2126,3366
2127,3367
2127,3368
2128,3369
2129,3370
2129,3371
2133,3372
2133,3373
2134,3374
2134,3375
2134,3376
2134,3377
2134,3378
2134,3379
2135,3380
2135,3381
2135,3382
2136,3383
2136,3384
2136,3385
2137,3386
2137,3387
2137,3388
2138,3389
2138,3390
2139,3391
2140,3392
2141,3393
2143,3394
2143,3395
2143,3396
2143,3397
2143,3398
2144,3399
2145,3400
2145,3401
2145,3402
2146,3403
2146,3404
2146,3405
2146,3406
2148,3407
2149,3408
2149,3409
2149,3410
2149,3411
2149,3412
2150,3413
2151,3414
2152,3415
2153,3416
2153,3417
2154,3418
2154,3419
2154,3420
2154,3421
2159,3422
2160,3423
2161,3424
2161,3425
2161,3426
2161,3427
2161,3428
2161,3429
2161,3430
2161,3431
2161,3432
2161,3433
2161,3434
2161,3435
2161,3436
2161,3437
2162,3438
2162,3439
2162,3440
2163,3441
2163,3442
2163,3443
2163,3444
2163,3445
2163,3446
2163,3447
2163,3448
2163,3449
2163,3450
2163,3451
2165,3452
2166,3453
2167,3454
2167,3455
2167,3456
2167,3457
2167,3458
2167,3459
2167,3460
2167,3461
2167,3462
2168,3463
2168,3464
2168,3465
2168,3466
2168,3467
2168,3468
2168,3469
2168,3470
2168,3471
2168,3472
2168,3473
2169,3474
2169,3475
2171,3476
2171,3477
2173,3478
2175,3479
2176,3480
2177,3481
2177,3482
2177,3483
2179,3484
2180,3485
2181,3486
2182,3487
2182,3488
2182,3489
2182,3490
2182,3491
2182,3492
2183,3493
2183,3494
2183,3495
2183,3496
2183,3497
2183,3498
2183,3499
2183,3500
2183,3501
2183,3502
2183,3503
2184,3504
2184,3505
2184,3506
2184,3507
2184,3508
2184,3509
2184,3510
2184,3511
2188,3512
2188,3513
2191,3514
2193,3515
2194,3516
2194,3517
2194,3518
2194,3519
2194,3520
2194,3521
2195,3522
2195,3523
2195,3524
2198,3525
2198,3526
2198,3527
2198,3528
2198,3529
2199,3530
2199,3531
2199,3532
2199,3533
2199,3534
2199,3535
2199,3536
2199,3537
2199,3538
2199,3539
2199,3540
2199,3541
2200,3542
2200,3543
2200,3544
2200,3545
2200,3546
2200,3547
2200,3548
2200,3549
2200,3550
2200,3551
2200,3552
2200,3553
2200,3554
2208,3555
2208,3556
2212,3557
2212,3558
2212,3559
2212,3560
2212,3561
2212,3562
2213,3563
2214,3564
2224,3565
2226,3566
2227,3567
2229,3568
2229,3569
2229,3570
2229,3571
2229,3572
2229,3573
2229,3574
2229,3575
2229,3576
2229,3577
2230,3578
2231,3579
2231,3580
2231,3581
2231,3582
2256,3583
2256,3584
2256,3585
384,3586
384,3587
384,3588
384,3589
2258,3590
2258,3591
2259,3592
2259,3593
2260,3594
2260,3595
2262,3596
2264,3597
2265,3598
2265,6697
2265,6698
2266,3599
2266,3600
2268,3601
2269,3602
2269,3603
2269,3604
2274,3605
2274,3606
2277,3607
2281,3608
2283,3609
2283,3610
2283,3611
2295,3612
2295,3613
2295,3614
2295,3615
2296,3616
2296,3617
2296,3618
2297,3619
2297,3620
2297,3621
2297,3622
2297,3623
2297,3624
2297,3625
2297,3626
2297,3627
2298,3628
2300,3629
2301,3630
2302,3631
2305,3632
2305,3633
2305,3634
2306,3635
2306,3636
2307,3637
2307,3638
2307,3639
2308,3640
2309,3641
2311,3642
2312,3643
2312,3644
2317,3645
2320,3646
2321,3647
2323,3648
2324,3649
2325,3650
2330,3651
2334,3652
2335,3653
2340,3654
2341,3655
2341,3656
2342,3657
2343,3658
2349,3659
2349,3660
2349,3661
2350,3662
2350,3663
2350,3664
2351,3665
2352,3666
2352,3667
2352,3668
2352,3669
2354,3670
2354,3671
2354,3672
2355,3673
2355,3674
2355,3675
2355,3676
2355,3677
2355,3678
2355,3679
2355,3680
2356,3681
2356,3682
2357,3683
2357,3684
2358,3685
2358,3686
2358,3687
2358,3688
2359,3689
2360,3690
2360,3691
2368,3692
2368,3693
2368,3694
2368,3695
2368,3696
2368,3697
2368,3698
2368,3699
2369,3700
2377,3701
2378,3702
2378,3703
2380,3704
2386,3705
2386,3706
2387,3707
2387,3708
2391,3709
2391,3710
2391,3711
2391,3712
2391,3713
2392,3714
2392,3715
2392,3716
2392,3717
2393,3718
2393,3719
2394,3720
2396,3721
2396,3722
2396,3723
2397,3724
2397,3725
2397,3726
2398,3727
2398,3728
2398,3729
2399,3730
2400,3731
2401,3732
2401,3733
2401,3734
2401,3735
2402,3736
2402,3737
2403,3738
2404,3739
2405,3740
2410,3741
2411,3742
2412,3743
2418,3744
2428,3745
2430,3746
2430,3747
2430,3748
2430,3749
2430,3750
2431,3751
2431,3752
2431,3753
2432,3754
2432,3755
2432,3756
2434,3757
2434,3758
2434,3759
2434,3760
2435,3761
2435,3762
2435,3763
2436,3764
2437,3765
2437,3766
2437,3767
2437,3768
2443,3769
2444,3770
2444,3771
2444,3772
2444,3773
2445,3774
2446,3775
2447,3776
2448,3777
2449,3778
2450,3779
2450,3780
2450,3781
2452,3782
2452,3783
2454,3784
2454,3785
2454,3786
2456,3787
2457,3788
2457,3789
2457,4156
2457,4157
2457,4158
2458,3790
2459,3791
2460,3792
2462,3793
2462,3794
2462,3795
2463,3796
2463,3797
2463,3798
2463,3799
2463,3800
2463,3801
2464,3802
2464,3803
2464,3804
2464,3805
2464,3806
2465,3807
2466,3808
2466,3809
2466,3810
2466,3811
2467,3812
2467,3813
2469,3814
2469,3815
2469,3816
2471,3817
2475,3818
2475,3819
2475,3820
2476,3821
2476,3822
2476,3823
2477,3824
2477,3825
2477,3826
2478,3827
2481,3828
2485,3829
2489,3830
2491,3831
2492,3832
2494,3833
2495,3834
2496,3835
2496,3836
2496,3837
2497,3838
2497,3839
2499,3840
2500,3841
2500,3842
2500,3843
2500,3844
2501,3845
2502,3846
2502,3847
2502,3848
2502,3849
2502,3850
2503,3851
2504,3852
2504,3853
2504,3854
2504,3855
2504,3856
2504,3857
2504,3858
2505,3859
2505,3860
2505,3861
2505,3862
2506,3863
2506,3864
2506,3865
2506,3866
2506,3867
2511,3868
2511,3869
2515,3870
2515,3871
2515,3872
2515,3873
2516,3874
2516,3875
2516,3876
2516,3877
2516,3878
2517,3879
2517,3880
2519,3881
2519,3882
2519,3883
2522,3884
2524,3885
2526,3886
2529,3887
2530,3888
2531,3889
2531,3890
2533,3891
2535,3892
2536,3893
2536,3894
2536,3895
2536,3896
2537,3897
2543,3898
2543,3899
2544,3900
2544,3901
2545,3902
2545,3903
2545,3904
2546,3905
2552,3906
2554,3907
2554,3908
2554,3909
2554,3910
2555,3911
2555,3912
2555,3913
2555,3914
2555,3915
2555,3916
2555,3917
2556,3918
2556,3919
2557,3920
2558,3921
2560,3922
2561,3923
2561,3924
2562,3925
2562,3926
2562,3927
2562,3928
2562,3929
2563,3930
2564,3931
2564,3932
2564,3933
2564,3934
2566,3935
2567,3936
2568,3937
2569,3938
2569,3939
2569,3940
2569,3941
2569,3942
2569,3943
2569,3944
2569,3945
2569,3946
2570,3947
2570,3948
2570,3949
2570,3950
2571,3951
2571,3952
2574,3953
2575,3954
2577,3955
2578,3956
2579,3957
2580,3958
2581,3959
2587,3960
2588,3961
2588,3962
2589,3963
2590,3964
2591,3965
2593,3966
2596,3967
2597,3968
2598,3969
2599,3970
2599,3971
2599,3972
2599,3973
2599,3974
2599,3975
2599,3976
2599,3977
2600,3978
2601,3979
2603,3980
2607,3981
2608,3982
2609,3983
2609,3984
2609,3985
2609,3986
2610,3987
2610,3988
2610,3989
2610,3990
2610,3991
2610,3992
2611,3993
2611,3994
2611,3995
2611,3996
2611,3997
2611,3998
2612,3999
2612,4000
2612,4001
2613,4002
2613,4003
2613,4004
2613,4005
2614,4006
2614,4007
2614,4008
2615,4009
2615,4010
2616,4011
2616,4012
2617,4013
2619,4014
2621,4015
2623,4016
2623,4017
2624,4018
2624,4019
2624,4020
2624,4021
2624,4022
2624,4023
2624,4024
2625,4025
2625,4026
2625,4027
2625,4028
2625,4029
2626,4030
2626,4031
2626,4032
2626,4033
2626,4034
2628,4035
2628,4036
2628,4037
2628,4038
2632,4039
2633,4040
2634,4041
2635,4042
2635,4043
2635,4044
2635,4045
2635,4046
2635,4047
2636,4048
2636,4049
2636,4050
2636,4051
2637,4052
2637,4053
2661,4054
2663,4055
2664,4056
2664,4057
2667,4058
2669,4059
2670,4060
2671,4061
2671,4062
2671,4063
2671,4064
2671,4065
2672,4066
2672,4067
2672,4068
2672,4069
2672,4070
2673,4071
2673,4072
2673,4073
2676,4074
2676,4075
2677,4076
2677,4077
2677,4078
2677,4079
2677,4080
2679,4081
2680,4082
2680,4083
2680,4084
2680,4085
2684,4086
2684,4087
2684,4088
2697,4089
2697,4090
2697,4091
2701,4092
2704,4093
2706,4094
2706,4095
2709,4096
2709,4097
2711,4098
2713,4099
2716,4100
2717,4101
2717,4102
2717,4103
2720,4104
2720,4105
2721,4106
2722,4107
2724,4108
2724,4109
2725,4110
2725,4111
2725,4112
2726,4113
2727,4114
2731,4115
2731,4116
2731,4117
2731,4118
2731,4119
2731,4120
2732,4121
2732,4122
2732,4123
2732,4124
2733,4125
2733,4126
2733,4127
2733,4128
2733,4129
2736,4130
2736,4131
2737,4132
2737,4133
2737,4134
2751,4135
2751,4136
2751,4137
2751,4138
2751,4139
2751,4140
2751,4141
2751,4142
2752,4143
2752,4144
2753,4145
2753,4146
2753,4147
2754,4148
2754,4149
2754,4150
2755,4151
2756,4152
2756,4153
2756,4154
2756,4155
2757,4159
2757,4160
2757,4161
2757,4162
2757,4163
2759,4164
2759,4165
2759,4166
2761,4167
2762,4168
2763,4169
2764,4170
2767,4171
2768,4172
2768,4173
2769,4174
2770,4175
2770,4176
2770,4177
2770,4178
2771,4179
2772,4180
2775,4181
2776,4182
2776,4183
2776,4184
2776,4185
2777,4186
2777,4187
2777,4188
2779,4189
2783,4190
2785,4191
2785,4192
2786,4193
2788,4194
2789,4195
2791,4196
2792,4197
2793,4198
2795,4199
2796,4200
2796,4201
2796,4202
2797,4203
2797,4204
2797,4205
2797,4206
2797,4207
2797,4208
2798,4209
2798,4210
2798,4211
2799,4212
2799,4213
2799,4214
2800,4215
2800,4216
2801,4217
2803,4218
2803,4219
2807,4220
2808,4221
2809,4222
2810,4223
2814,4224
2820,4225
2821,4226
2822,4227
2828,4228
2831,4229
2832,4230
2832,4231
2832,4232
2833,4233
2835,4234
2835,4235
2835,4236
2836,4237
2836,4238
2836,4239
2836,4240
2836,4241
2836,4242
2836,4243
2836,4244
2836,4245
2836,4246
2837,4247
2901,4248
2901,4249
2905,4250
2906,4251
2908,4252
2910,4253
2910,4254
2911,4255
2914,4256
2914,4257
2917,4258
2917,4259
2917,4260
2917,4261
2917,4262
2917,4263
2918,4264
2918,4265
2919,4266
2919,4267
2920,4268
2920,4269
2920,4270
2921,4271
2921,4272
2921,4273
2922,4274
2922,4275
2923,4276
2923,4277
2923,4278
2924,4279
2925,4280
2930,4281
2932,4282
2933,4283
2933,4284
2933,4285
2933,4286
2933,4287
